,Unnamed: 0,Tipi,Net Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Eşya Durumu,Tapu Durumu,Site İçerisinde,Banyo Sayısı,Price,Balkon Sayısı,Balkon Tipi,WC Sayısı,İlandan sonra Geçen Gün,İlçe,Mahalle
620,620,Daire,45,1,4,3.Kat,3,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,6000,0,Yok,1,7, Pamukkale,Zeytinköy Mahallesi
621,621,Daire,120,3,3,Bahçe Katı,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,92, Pamukkale,Mehmetçik Mahallesi
622,622,Daire,170,6,11,2.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,26000,0,Yok,1,37, Merkezefendi,Adalet Mahallesi
623,623,Daire,130,6,21,5.Kat,7,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,92, Pamukkale,15 Mayıs Mahallesi
624,624,Daire,125,3,11,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,17000,0,Yok,1,92, Pamukkale,Pelitlibağ Mahallesi
625,625,Daire,65,1,5,Bahçe Katı,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,7000,0,Yok,1,88, Pamukkale,Zeytinköy Mahallesi
626,626,Daire,165,6,5,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,23000,0,Yok,1,92, Merkezefendi,Adalet Mahallesi
627,627,Daire,125,6,16,1.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,16000,0,Yok,1,93, Merkezefendi,Değirmenönü Mahallesi
628,628,Daire,60,3,5,2.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12500,0,Yok,1,65, Pamukkale,Zeytinköy Mahallesi
629,629,Daire,85,3,5,Kot 1 (-1).Kat,6,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,13500,0,Yok,1,93, Pamukkale,Zeytinköy Mahallesi
630,630,Daire,155,6,16,3.Kat,4,Kombi Doğalgaz,Boş,Müstakil Tapulu,Hayır,1,17500,0,Yok,1,17, Pamukkale,Zeytinköy Mahallesi
631,631,Daire,70,3,11,2.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,93, Pamukkale,Yunusemre Mahallesi
632,632,Daire,60,3,5,Bahçe Katı,2,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,9000,0,Yok,1,92, Pamukkale,Siteler Mahallesi
633,633,Daire,73,3,1,2.Kat,3,Kat Kaloriferi,Boş,Tapu Kaydı Yok,Hayır,1,15000,0,Yok,1,92, Pamukkale,Asmalıevler Mahallesi
634,634,Daire,53,1,1,2.Kat,3,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,15000,0,Yok,1,92, Pamukkale,Zeytinköy Mahallesi
635,635,Daire,70,6,5,Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,23000,0,Yok,1,92, Pamukkale,Kınıklı Mahallesi
636,636,Daire,48,1,0,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,78, Merkezefendi,Çakmak Mahallesi
637,637,Residence,60,2,5,Yüksek Giriş,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,1,Açık Balkon,1,24, Merkezefendi,Akkonak Mahallesi
638,638,Daire,45,1,5,Bahçe Katı,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,8500,0,Yok,1,94, Pamukkale,Asmalıevler Mahallesi
639,639,Daire,47,1,1,1.Kat,3,Yerden Isıtma,Eşyalı,Kat İrtifakı,Hayır,1,14000,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
640,640,Daire,45,1,5,2.Kat,5,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
641,641,Daire,45,1,5,3.Kat,5,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,13000,0,Yok,1,94, Pamukkale,Zeytinköy Mahallesi
642,642,Daire,42,1,5,Bahçe Katı,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,8000,0,Yok,1,8, Pamukkale,Kınıklı Mahallesi
643,643,Daire,40,1,0,2.Kat,5,Yerden Isıtma,Eşyalı,Kat İrtifakı,Hayır,1,15000,0,Yok,1,94, Pamukkale,Asmalıevler Mahallesi
644,644,Daire,210,8,16,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,20000,0,Yok,1,95, Pamukkale,Atalar Mahallesi
645,645,Daire,105,3,21,Bahçe Katı,3,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,10000,0,Yok,1,22, Merkezefendi,Karaman Mahallesi
646,646,Daire,45,1,5,Bahçe Katı,3,Yerden Isıtma,Boş,Kat Mülkiyeti,Evet,1,7000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
647,647,Daire,65,3,11,1.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,13000,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
648,648,Daire,65,3,0,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,17000,0,Yok,1,24, Merkezefendi,Karahasanlı Mahallesi
649,649,Daire,155,6,5,5.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,28400,0,Yok,1,37, Merkezefendi,Gerzele Mahallesi
650,650,Daire,140,6,16,1.Kat,2,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,22000,0,Yok,1,95, Pamukkale,İncilipınar Mahallesi
651,651,Daire,75,3,0,3.Kat,3,Kombi Doğalgaz,Eşyalı,Kat İrtifakı,Hayır,1,15000,0,Yok,1,39, Merkezefendi,Merkez Efendi Mahallesi
652,652,Daire,170,6,21,3.Kat,7,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,16000,0,Yok,1,41, Pamukkale,İstiklal Mahallesi
653,653,Daire,40,1,11,Çatı Katı,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
654,654,Daire,55,1,3,Bahçe Katı,1,Yerden Isıtma,Eşyalı,Müstakil Tapulu,Hayır,1,17000,0,Yok,1,37, Merkezefendi,Servergazi Mahallesi
655,655,Daire,120,6,21,3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,22000,0,Yok,1,95, Merkezefendi,Mehmet Akif Ersoy Mahallesi
656,656,Daire,125,6,16,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,16000,2,Açık Balkon,1,95, Merkezefendi,Değirmenönü Mahallesi
657,657,Daire,45,0,5,1.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,95, Merkezefendi,Bahçelievler Mahallesi
658,658,Daire,165,6,0,4.Kat,9,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,2,40000,0,Yok,1,86, Merkezefendi,Şemikler Mahallesi
659,659,Daire,60,3,11,3.Kat,3,Kombi Doğalgaz,Eşyalı,Kat İrtifakı,Hayır,1,10500,0,Yok,1,86, Pamukkale,Zeytinköy Mahallesi
660,660,Daire,155,6,5,3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,42500,0,Yok,1,86, Merkezefendi,Gerzele Mahallesi
661,661,Daire,42,1,2,2.Kat,2,Yerden Isıtma,Boş,Müstakil Tapulu,Hayır,1,11500,0,Yok,1,63, Merkezefendi,Adalet Mahallesi
662,662,Daire,65,1,0,Bahçe Katı,2,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Asmalıevler Mahallesi
663,663,Daire,90,2,5,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,35, Pamukkale,Zeytinköy Mahallesi
664,664,Daire,140,6,21,2.Kat,4,Kombi Doğalgaz,Boş,Müstakil Tapulu,Hayır,2,15000,0,Yok,1,86, Pamukkale,Topraklık Mahallesi
665,665,Daire,107,3,21,5.Kat,5,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Hayır,1,19000,0,Yok,1,55, Pamukkale,Mehmetçik Mahallesi
666,666,Daire,185,6,21,5.Kat,6,Kombi Doğalgaz,Boş,Müstakil Tapulu,Hayır,1,13500,0,Yok,1,86, Merkezefendi,Altıntop Mahallesi
667,667,Daire,110,3,5,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,14000,3,Kapalı Balkon,1,83, Pamukkale,Yunusemre Mahallesi
668,668,Daire,45,1,11,Çatı Katı,2,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,7000,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
669,669,Daire,185,6,11,3.Kat,4,Jeotermal,Boş,Müstakil Tapulu,Hayır,1,15000,2,Açık Balkon,1,38, Sarayköy,Atatürk Mahallesi
670,670,Residence,50,1,11,7.Kat,7,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,24, Merkezefendi,Değirmenönü Mahallesi
671,671,Daire,50,1,3,Çatı Katı,3,Kombi Doğalgaz,Boş,Kat İrtifakı,Evet,1,11000,1,Açık Balkon,1,36, Pamukkale,Yunusemre Mahallesi
672,672,Daire,150,6,16,1.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,18000,2,Açık Balkon,1,24, Pamukkale,15 Mayıs Mahallesi
673,673,Daire,50,1,4,2.Kat,3,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,24, Merkezefendi,Değirmenönü Mahallesi
674,674,Daire,40,1,5,2.Kat,4,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,12000,0,Yok,1,37, Tavas,Kızılcabölük Mahallesi
675,675,Daire,40,1,5,2.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,13000,0,Yok,1,37, Merkezefendi,Mehmet Akif Ersoy Mahallesi
676,676,Daire,195,6,5,1.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,30000,2,Açık Balkon,1,95, Merkezefendi,Adalet Mahallesi
677,677,Daire,70,2,0,2.Kat,2,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,17000,1,Kapalı Balkon,1,52, Merkezefendi,Adalet Mahallesi
678,678,Daire,39,1,5,1.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
679,679,Daire,100,3,4,2.Kat,3,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,18500,0,Yok,1,84, Merkezefendi,Şemikler Mahallesi
680,680,Daire,85,3,11,Bahçe Katı,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,24, Pamukkale,Yunusemre Mahallesi
681,681,Daire,90,3,1,3.Kat,5,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,20000,1,Açık Balkon,1,24, Pamukkale,Yunusemre Mahallesi
682,682,Daire,145,6,21,2.Kat,7,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,19000,0,Yok,1,95, Pamukkale,Kuşpınar Mahallesi
683,683,Daire,48,1,5,2.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,9500,0,Yok,1,95, Pamukkale,İstiklal Mahallesi
684,684,Daire,80,3,11,Bahçe Katı,3,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,8000,0,Yok,1,24, Pamukkale,Siteler Mahallesi
685,685,Daire,45,1,5,Çatı Katı,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,7500,0,Yok,1,24, Merkezefendi,Sırakapılar Mahallesi
686,686,Daire,100,3,21,4.Kat,6,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,13000,0,Yok,1,41, Pamukkale,Fatih Mahallesi
687,687,Daire,130,6,2,3.Kat,4,Yerden Isıtma,Boş,Kat İrtifakı,Hayır,1,25000,0,Yok,1,95, Merkezefendi,Akkonak Mahallesi
688,688,Daire,45,1,4,1.Kat,4,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,11000,0,Yok,1,24, Pamukkale,İncilipınar Mahallesi
689,689,Daire,110,3,0,4.Kat,5,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,2,19000,0,Yok,1,95, Merkezefendi,Karaman Mahallesi
690,690,Daire,120,6,2,Yüksek Giriş,3,Yerden Isıtma,Boş,Kat İrtifakı,Hayır,1,19999,0,Yok,1,38, Merkezefendi,Hallaçlar Mahallesi
691,691,Daire,165,6,1,1.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,25000,0,Yok,1,21, Merkezefendi,Şemikler Mahallesi
692,692,Daire,50,1,0,2.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12500,0,Yok,1,95, Merkezefendi,Muratdede Mahallesi
693,693,Daire,65,3,11,2.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,39, Merkezefendi,Değirmenönü Mahallesi
694,694,Daire,145,6,16,3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,18000,0,Yok,1,95, Merkezefendi,Gültepe Mahallesi
695,695,Daire,50,1,5,2.Kat,4,Klimalı,Eşyalı,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,88, Pamukkale,15 Mayıs Mahallesi
696,696,Daire,50,1,5,2.Kat,5,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,10500,0,Yok,1,54, Pamukkale,Pelitlibağ Mahallesi
697,697,Daire,60,3,4,1.Kat,3,Yerden Isıtma,Eşyalı,Kat İrtifakı,Hayır,2,15000,0,Yok,1,88, Merkezefendi,Adalet Mahallesi
698,698,Daire,60,3,1,1.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,87, Merkezefendi,Adalet Mahallesi
699,699,Daire,100,3,16,Bahçe Katı,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,25000,0,Yok,1,39, Merkezefendi,Gerzele Mahallesi
700,700,Daire,150,6,16,1.Kat,4,Kombi Doğalgaz,Boş,Kat İrtifakı,Evet,1,13500,0,Yok,1,35, Merkezefendi,Gültepe Mahallesi
701,701,Daire,120,3,21,3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,14000,0,Yok,1,95, Merkezefendi,Yenişehir Mahallesi
702,702,Daire,55,3,5,3.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
703,703,Daire,35,1,11,Yüksek Giriş,2,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,8500,0,Yok,1,95, Merkezefendi,Değirmenönü Mahallesi
704,704,Daire,170,6,5,2.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,25500,0,Yok,1,38, Merkezefendi,Yenişafak Mahallesi
705,705,Daire,175,6,5,1.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,2,30000,0,Yok,1,95, Merkezefendi,Gerzele Mahallesi
706,706,Daire,125,6,5,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,17000,0,Yok,1,95, Merkezefendi,Yenişafak Mahallesi
707,707,Daire,45,1,5,2.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,8000,0,Yok,1,95, Merkezefendi,Sümer Mahallesi
708,708,Daire,130,3,21,3.Kat,4,Kombi Doğalgaz,Boş,Arsa Tapulu,Hayır,1,15000,0,Yok,1,88, Pamukkale,Mehmetçik Mahallesi
709,709,Daire,45,1,5,3.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,74, Pamukkale,Kınıklı Mahallesi
710,710,Daire,175,6,5,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,25500,0,Yok,1,95, Pamukkale,Bağbaşı Mahallesi
711,711,Daire,40,1,5,Bahçe Katı,5,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,9250,0,Yok,1,88, Pamukkale,Yunusemre Mahallesi
712,712,Daire,50,3,5,3.Kat,3,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,14000,0,Yok,1,88, Merkezefendi,Değirmenönü Mahallesi
713,713,Daire,220,9,5,1.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,25000,2,Kapalı Balkon,2,95, Pamukkale,İncilipınar Mahallesi
714,714,Daire,55,1,3,2.Kat,4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,13000,0,Yok,1,88, Pamukkale,Zeytinköy Mahallesi
715,715,Daire,120,3,11,Çatı Katı,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14000,1,Kapalı Teras,1,95, Merkezefendi,Akkonak Mahallesi
716,716,Daire,45,1,5,4.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,İstiklal Mahallesi
717,717,Residence,50,1,5,2.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,24, Merkezefendi,Değirmenönü Mahallesi
718,718,Residence,50,1,5,7.Kat,7,Merkezi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,11000,1,Açık Balkon,1,24, Pamukkale,Atalar Mahallesi
719,719,Residence,50,1,5,2.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,24, Pamukkale,15 Mayıs Mahallesi
720,720,Daire,65,3,5,2.Kat,3,Merkezi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,11500,0,Yok,1,37, Pamukkale,Bağbaşı Mahallesi
721,721,Daire,110,6,21,3.Kat,3,Klimalı,Boş,Bilinmiyor,Hayır,1,13000,0,Yok,1,39, Çivril,Aşağı Mahallesi
722,722,Daire,49,1,5,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,11000,0,Yok,1,24, Merkezefendi,Sırakapılar Mahallesi
723,723,Daire,160,6,11,3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,25000,0,Yok,1,37, Merkezefendi,Yenişafak Mahallesi
724,724,Daire,100,3,11,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,88, Merkezefendi,Gültepe Mahallesi
725,725,Daire,44,3,5,2.Kat,5,Merkezi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,17000,0,Yok,1,92, Pamukkale,15 Mayıs Mahallesi
726,726,Daire,50,1,5,3.Kat,4,Merkezi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,88, Pamukkale,Kınıklı Mahallesi
727,727,Daire,75,3,5,2.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,12500,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
728,728,Daire,65,1,5,Bahçe Katı,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,8000,0,Yok,1,88, Pamukkale,Zeytinköy Mahallesi
729,729,Daire,45,1,11,Çatı Katı,3,Merkezi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,8500,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
730,730,Daire,80,3,16,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,13000,0,Yok,1,79, Merkezefendi,Karaman Mahallesi
731,731,Daire,45,1,5,1.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,9000,1,Açık Balkon,1,81, Pamukkale,Asmalıevler Mahallesi
732,732,Daire,180,6,5,1.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,2,22000,2,Kapalı Balkon,1,24, Merkezefendi,Merkez Efendi Mahallesi
734,734,Daire,43,1,5,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,9000,0,Yok,1,7, Pamukkale,Kınıklı Mahallesi
735,735,Daire,140,6,21,5.Kat,7,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,18000,2,"Açık Balkon, Kapalı Balkon",1,24, Pamukkale,Hacıkaplanlar Mahallesi
736,736,Daire,165,6,1,1.Kat,4,Yerden Isıtma,Boş,Tapu Kaydı Yok,Hayır,2,25000,0,Yok,1,0, Merkezefendi,Şemikler Mahallesi
737,737,Daire,140,6,11,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,25000,1,Kapalı Balkon,1,95, Pamukkale,Kuşpınar Mahallesi
738,738,Residence,50,1,5,Çatı Katı,2,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,12000,0,Yok,1,74, Pamukkale,Bağbaşı Mahallesi
739,739,Daire,55,1,5,Bahçe Katı,4,Merkezi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,8000,0,Yok,1,95, Pamukkale,Siteler Mahallesi
740,740,Daire,60,1,5,2.Kat,4,Merkezi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,10000,0,Yok,1,95, Pamukkale,Siteler Mahallesi
741,741,Daire,80,3,5,2.Kat,4,Merkezi Doğalgaz,Eşyalı,Kat İrtifakı,Hayır,1,13000,1,Kapalı Balkon,1,95, Pamukkale,Siteler Mahallesi
742,742,Daire,135,6,4,2.Kat,4,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,2,21000,0,Yok,1,38, Merkezefendi,Karahasanlı Mahallesi
743,743,Daire,125,6,21,4.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,38, Pamukkale,Kuşpınar Mahallesi
744,744,Daire,140,6,16,5.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,20000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
745,745,Daire,50,1,5,1.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,11000,1,Açık Balkon,1,24, Merkezefendi,Akkonak Mahallesi
746,746,Daire,75,3,5,2.Kat,3,Kombi Fueloil,Boş,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,24, Pamukkale,İncilipınar Mahallesi
747,747,Daire,100,5,11,Bahçe Katı,3,Kat Kaloriferi,Boş,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
748,748,Daire,50,1,5,2.Kat,2,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,11000,0,Yok,1,24, Merkezefendi,Değirmenönü Mahallesi
749,749,Daire,40,1,0,1.Kat,2,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,95, Merkezefendi,Selçuk Bey Mahallesi
750,750,Daire,175,8,21,1.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,2,15000,0,Yok,1,38, Merkezefendi,Sırakapılar Mahallesi
751,751,Daire,50,1,5,2.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,24, Pamukkale,Mehmetçik Mahallesi
752,752,Daire,40,1,5,Bahçe Katı,3,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,24, Pamukkale,Siteler Mahallesi
753,753,Daire,60,4,5,3.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,16000,0,Yok,1,95, Merkezefendi,Şirinköy Mahallesi
754,754,Daire,50,1,4,2.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,13000,0,Yok,1,95, Merkezefendi,Şirinköy Mahallesi
755,755,Daire,175,6,0,5.Kat,9,Yerden Isıtma,Boş,Kat Mülkiyeti,Evet,2,35000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
756,756,Daire,50,1,4,3.Kat,5,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,95, Merkezefendi,Adalet Mahallesi
757,757,Daire,130,6,4,4.Kat,5,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,2,23500,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
758,758,Daire,100,5,5,6.Kat,17,Merkezi (Pay Ölçer),Eşyalı,Kat Mülkiyeti,Evet,1,40000,0,Yok,1,37, Merkezefendi,Selçuk Bey Mahallesi
759,759,Daire,140,6,21,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,18000,1,Kapalı Balkon,1,36, Pamukkale,Kuşpınar Mahallesi
760,760,Daire,60,3,3,5.Kat,5,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,16000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
761,761,Daire,40,1,5,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Merkezefendi,Adalet Mahallesi
762,762,Daire,180,6,11,4.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,20000,0,Yok,1,95, Merkezefendi,Karahasanlı Mahallesi
763,763,Daire,70,3,2,1.Kat,4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,17000,0,Yok,1,34, Pamukkale,Mehmetçik Mahallesi
764,764,Daire,40,1,5,Düz Giriş (Zemin),4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,7000,0,Yok,1,35, Pamukkale,Asmalıevler Mahallesi
765,765,Daire,35,0,11,1.Kat,3,Merkezi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,6000,0,Yok,1,35, Pamukkale,Kınıklı Mahallesi
766,766,Daire,120,3,16,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,20000,0,Yok,1,35, Pamukkale,Siteler Mahallesi
767,767,Daire,50,1,3,2.Kat,4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,17000,0,Yok,1,34, Pamukkale,Kuşpınar Mahallesi
768,768,Daire,65,3,5,3.Kat,5,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,35, Pamukkale,Yunusemre Mahallesi
769,769,Daire,50,1,16,2.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,8000,0,Yok,1,35, Merkezefendi,Değirmenönü Mahallesi
770,770,Daire,145,6,4,2.Kat,4,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,2,28000,0,Yok,1,95, Merkezefendi,Selçuk Bey Mahallesi
